query_id,relevance_docid,confidence,score
264014,4647186,100,3
264014,6641238,95,2
264014,5611210,95,2
264014,96854,95,2
264014,3666584,95,2
264014,4239616,95,2
264014,1610712,95,2
264014,1610714,95,2
264014,2223171,95,2
264014,5635519,95,2
264014,5328095,95,2
264014,3577342,95,2
264014,7326934,95,2
264014,1804644,95,2
264014,528372,95,2
264014,5849270,95,2
264014,6337909,95,2
264014,96855,95,2
264014,96851,95,2
264014,684616,95,2
264014,3764482,95,2
264014,447992,95,2
264014,1313260,95,2
264014,7196300,95,2
264014,6555322,95,2
264014,2991665,95,2
264014,2420367,95,2
264014,3683674,95,2
264014,5063302,95,2
264014,1610710,95,2
264014,331933,95,2
264014,8008355,95,2
264014,684618,95,2
264014,1610711,95,2
264014,340490,95,2
264014,5950719,95,2
264014,4834545,95,2
264014,4125993,95,2
264014,96857,93,2
264014,4834547,90,2
264014,96852,90,2
264014,6501719,90,2
264014,5950723,90,2
264014,2572557,90,2
264014,4021598,90,2
264014,96859,90,2
264014,5950722,90,2
264014,5950725,90,2
264014,6105572,90,2
264014,3577344,90,2
264014,3338827,90,2
264014,4687213,90,2
264014,1610713,90,2
264014,1610706,90,2
264014,8502491,90,2
264014,5950724,90,2
264014,6105566,90,2
264014,5063309,90,2
264014,340485,90,2
264014,3780879,90,2
264014,6333841,85,2
264014,528379,85,2
264014,2688537,85,2
264014,5896177,85,2
264014,3215992,85,2
264014,331935,85,2
264014,3666583,80,2
264014,3720137,80,2
264014,3120993,80,2
264014,1163962,80,2
264014,276903,80,2
264014,7317297,90,1
264014,8531391,90,1
264014,5635521,80,1
264014,2498165,80,1
264014,5587285,80,1
264014,5104401,80,1
264014,1610708,80,1
264014,3585842,75,1
264014,3201487,75,1
264014,8310921,75,1
264014,8531389,75,1
264014,1610709,70,1
264014,5386314,70,1
264014,1697966,70,1
264014,4615176,70,1
264014,2474341,60,1
264014,96856,60,1
264014,4125994,60,1
264014,8193533,60,1
264014,3338823,60,1
264014,5583426,55,1
264014,4018139,40,1
264014,5386309,10,1
264014,1444280,100,0
264014,4425760,100,0
264014,2438164,90,0
264014,473960,90,0
264014,4018134,46,0
264014,8623794,0,0
104861,8495099,95,2
104861,1811410,95,2
104861,5248340,95,2
104861,8546162,95,2
104861,5801822,95,2
104861,5150431,95,2
104861,6704672,95,2
104861,6585554,95,2
104861,146170,95,2
104861,6187055,95,2
104861,7506028,95,2
104861,1046334,95,2
104861,1313687,95,2
104861,5836442,95,2
104861,8516149,95,2
104861,6200735,95,2
104861,459676,90,2
104861,6351571,90,2
104861,459675,90,2
104861,3925933,90,2
104861,2600385,90,2
104861,5667474,90,2
104861,1948963,90,2
104861,5248341,90,2
104861,7506026,90,2
104861,629274,90,2
104861,629278,90,2
104861,5688417,90,2
104861,5150438,90,2
104861,5688420,90,2
104861,2377050,90,2
104861,2916636,90,2
104861,125332,90,2
104861,5703401,85,2
104861,5688416,85,2
104861,715676,85,2
104861,4019224,85,2
104861,5864693,80,2
104861,8259116,80,2
104861,8141081,80,2
104861,8260037,80,2
104861,6241793,70,2
104861,2958133,70,2
104861,5688415,90,1
104861,5703400,80,1
104861,1017092,80,1
104861,8260035,80,1
104861,7666364,80,1
104861,1304632,75,1
104861,7204477,75,1
104861,2958127,75,1
104861,6200737,75,1
104861,1424216,75,1
