query_id,relevance_docid,confidence,score
264014,6641238,95,2
264014,4834547,95,2
264014,96854,95,2
264014,6333841,95,2
264014,528379,95,2
264014,1610714,95,2
264014,3666583,95,2
264014,2223171,95,2
264014,5328095,95,2
264014,4239616,95,2
264014,6337909,95,2
264014,1804644,95,2
264014,5849270,95,2
264014,5950723,95,2
264014,2572557,95,2
264014,96855,95,2
264014,4647186,95,2
264014,96857,95,2
264014,447992,95,2
264014,6555322,95,2
264014,6105572,95,2
264014,2420367,95,2
264014,4687213,95,2
264014,4021598,95,2
264014,3120993,95,2
264014,684618,95,2
264014,340485,95,2
264014,1610711,95,2
264014,1610706,95,2
264014,4834545,95,2
264014,6105566,95,2
264014,8531391,95,2
264014,4125993,95,2
264014,5611210,90,2
264014,5635521,90,2
264014,3666584,90,2
264014,5635519,90,2
264014,6501719,90,2
264014,3577342,90,2
264014,7326934,90,2
264014,528372,90,2
264014,2688537,90,2
264014,96851,90,2
264014,684616,90,2
264014,3585842,90,2
264014,5950722,90,2
264014,1313260,90,2
264014,7196300,90,2
264014,2991665,90,2
264014,5896177,90,2
264014,3577344,90,2
264014,3683674,90,2
264014,3338827,90,2
264014,1610710,90,2
264014,331933,90,2
264014,5063309,90,2
264014,8502491,90,2
264014,5950724,90,2
264014,340490,90,2
264014,5950719,90,2
264014,1163962,90,2
264014,3215992,90,2
264014,331935,90,2
264014,3780879,90,2
264014,5063302,85,2
264014,8008355,85,2
264014,276903,85,2
264014,3764482,80,2
264014,3720137,85,1
264014,8193533,80,1
264014,3338823,80,1
264014,4615176,80,1
264014,8623794,75,1
264014,473960,75,1
264014,2498165,70,1
264014,5386309,70,1
264014,5386314,70,1
264014,5950725,70,1
264014,7317297,70,1
264014,96859,70,1
264014,8310921,70,1
264014,8531389,70,1
264014,4125994,70,1
264014,1610712,65,1
264014,96852,60,1
264014,1610709,60,1
264014,5583426,60,1
264014,3201487,60,1
264014,1697966,60,1
264014,1610713,60,1
264014,5587285,60,1
264014,1610708,60,1
264014,5104401,50,1
264014,4018139,40,1
264014,2474341,20,1
264014,1444280,20,1
264014,2438164,95,0
264014,4018134,95,0
264014,96856,90,0
264014,4425760,90,0
104861,459676,95,2
104861,1948963,95,2
104861,629274,95,2
104861,5688416,95,2
104861,5688417,95,2
104861,2377050,95,2
104861,4019224,95,2
104861,6351571,90,2
104861,5703401,90,2
104861,5864693,90,2
104861,8495099,90,2
104861,7204477,90,2
104861,3925933,90,2
104861,5248340,90,2
104861,8546162,90,2
104861,5801822,90,2
104861,5150431,90,2
104861,8259116,90,2
104861,6704672,90,2
104861,8516149,90,2
104861,5667474,90,2
104861,1017092,90,2
104861,5248341,90,2
104861,5150438,90,2
104861,6585554,90,2
104861,629278,90,2
104861,146170,90,2
104861,6187055,90,2
104861,2916636,90,2
104861,1046334,90,2
104861,1313687,90,2
104861,6241793,90,2
104861,2958133,90,2
104861,5688420,90,2
104861,5836442,90,2
104861,6200735,90,2
104861,1017085,90,2
104861,459675,85,2
104861,5379458,85,2
104861,7506026,85,2
104861,7506028,85,2
104861,715676,85,2
104861,1424216,85,2
104861,2600385,85,2
104861,2958127,85,2
104861,5864689,80,2
104861,8141081,80,2
104861,6653676,80,2
104861,5607729,80,2
104861,125332,80,2
104861,8260035,80,1
104861,6056677,80,1
104861,1304632,75,1
104861,1995989,75,1
104861,7666364,75,1
104861,672931,75,1
104861,6658615,70,1
104861,5703400,70,1
104861,1811410,70,1
104861,5688415,70,1
104861,4717134,70,1
104861,6788423,70,1
104861,2158194,65,1
104861,8546679,65,1
104861,409268,60,1
104861,146178,60,1
104861,314919,60,1
104861,6436838,60,1
104861,5073463,60,1
104861,6202527,60,1
104861,8400531,60,1
104861,7186729,60,1
104861,8546159,60,1
104861,6391586,60,1
104861,6200737,60,1
104861,7817767,60,1
104861,7462393,60,1
104861,8260037,60,1
104861,3915516,60,1
104861,4563275,60,1
104861,6566321,55,1
104861,2958131,50,1
104861,1313691,40,1
104861,5110656,30,1
104861,8138536,20,1
104861,5405670,20,1
104861,4930174,10,1
104861,4197096,95,0
104861,5778133,95,0
104861,2471336,95,0
104861,4961345,90,0
104861,5598961,90,0
104861,1365744,90,0
104861,5670527,90,0
104861,3928196,90,0
104861,5101716,90,0
104861,6518057,90,0
104861,6156641,90,0
104861,8131235,90,0
104861,4350441,0,0
130510,1494936,90,3
130510,799647,95,2
130510,8612906,95,2
130510,8612909,95,2
130510,8612910,95,2
130510,8612904,95,2
130510,1494939,95,2
130510,1494930,95,2
130510,1494932,95,2
130510,7501558,95,2
130510,7479905,95,2
130510,6881820,95,2
130510,4022905,95,2
130510,2490145,95,2
130510,7464751,95,2
130510,8612903,90,2
130510,1494938,90,2
130510,7125239,90,2
130510,4022904,90,2
130510,7501557,90,2
130510,8612902,90,2
130510,4022909,90,2
130510,2174992,90,2
130510,7203252,90,2
130510,2862522,90,2
130510,2862515,90,2
130510,3163980,90,2
130510,6815300,90,2
130510,5685711,90,2
130510,2862518,90,2
130510,6621100,90,2
130510,5685710,90,2
130510,4022902,90,2
130510,5930011,90,2
130510,8514425,80,2
130510,996740,85,1
130510,996732,80,1
130510,1159414,80,1
130510,3923091,80,1
130510,5685706,75,1
130510,5685708,75,1
130510,3913778,75,1
130510,7997887,75,1
130510,3995677,70,1
130510,6035035,70,1
130510,4528805,70,1
130510,1110766,60,1
130510,2079377,60,1
130510,5930018,60,1
130510,6172269,60,1
130510,2881563,60,1
130510,2589317,60,1
130510,1799013,60,1
130510,5930013,60,1
130510,1481524,60,1
130510,2589323,60,1
130510,6881821,50,1
130510,2346969,50,1
130510,6881818,15,1
130510,5685704,99,0
130510,2490150,99,0
130510,7792405,99,0
130510,6542827,99,0
130510,6763277,98,0
130510,7501563,95,0
130510,6486232,95,0
130510,6183638,95,0
130510,1494937,95,0
130510,4089773,95,0
130510,5930010,95,0
130510,5415276,95,0
130510,8095118,95,0
130510,7603931,95,0
130510,440983,95,0
130510,8612905,95,0
130510,4528808,95,0
130510,1881840,95,0
130510,7001679,95,0
130510,2420310,95,0
130510,7001677,95,0
130510,4189500,90,0
130510,1494933,90,0
130510,2079375,90,0
130510,1047769,90,0
130510,2961568,90,0
130510,7696346,90,0
130510,566525,90,0
130510,7298862,90,0
130510,7777478,90,0
130510,6542823,90,0
130510,2407055,90,0
130510,5930015,90,0
130510,348429,90,0
130510,815703,90,0
130510,7529548,90,0
130510,7777480,80,0
130510,1494935,70,0
130510,1494931,10,0
130510,7708723,0,0
130510,5791683,0,0
1114819,1724520,100,3
1114819,3781418,95,3
1114819,6941478,95,2
1114819,8022280,95,2
1114819,4890560,95,2
1114819,1315998,95,2
1114819,8088111,95,2
1114819,5165249,95,2
1114819,8115435,95,2
1114819,7803429,95,2
1114819,8625086,95,2
1114819,8336232,95,2
1114819,6900769,95,2
1114819,694735,95,2
1114819,1315994,95,2
1114819,7156443,95,2
1114819,988370,95,2
1114819,2590455,95,2
1114819,6900774,95,2
1114819,862869,95,2
1114819,3353671,95,2
1114819,255279,95,2
1114819,812436,95,2
1114819,461344,95,2
1114819,8024894,95,2
1114819,988373,90,2
1114819,5521373,90,2
1114819,785027,90,2
1114819,8115440,90,2
1114819,5628952,90,2
1114819,8754397,90,2
1114819,8754398,90,2
1114819,1419798,90,2
1114819,1419801,90,2
1114819,5718417,90,2
1114819,785028,90,2
1114819,3906952,90,2
1114819,7132894,90,2
1114819,6900773,90,2
1114819,6900767,90,2
1114819,2590453,90,2
1114819,8088109,90,2
1114819,8508255,90,2
1114819,8096824,90,2
1114819,5019832,90,2
1114819,1738242,90,2
1114819,2831393,90,2
1114819,8579830,90,2
1114819,1009500,90,2
1114819,8115706,90,2
1114819,8115439,90,2
1114819,988378,90,2
1114819,1852066,90,2
1114819,344350,90,2
1114819,3781419,90,2
1114819,7786792,90,2
1114819,8579832,90,2
1114819,988369,90,2
1114819,2926432,90,2
1114819,5156171,90,2
1114819,8321012,90,2
1114819,1625836,90,2
1114819,1002627,90,2
1114819,783080,90,2
1114819,6202321,90,2
1114819,3144706,90,2
1114819,5703157,90,2
1114819,8115434,80,2
