query_id,relevance_docid,confidence,score
264014,6641238,95,2
264014,4834547,95,2
264014,5635521,95,2
264014,96854,95,2
264014,2223171,95,2
264014,3666584,95,2
264014,6333841,95,2
264014,5328095,95,2
264014,1804644,95,2
264014,6501719,95,2
264014,528372,95,2
264014,2474341,95,2
264014,4647186,95,2
264014,96851,95,2
264014,684616,95,2
264014,96857,95,2
264014,2498165,95,2
264014,6555322,95,2
264014,6105572,95,2
264014,2572557,95,2
264014,4687213,95,2
264014,7196300,95,2
264014,8008355,95,2
264014,1610706,95,2
264014,340490,95,2
264014,1163962,95,2
264014,5611210,90,2
264014,96852,90,2
264014,4239616,90,2
264014,528379,90,2
264014,1610714,90,2
264014,3666583,90,2
264014,3577342,90,2
264014,7326934,90,2
264014,2688537,90,2
264014,6337909,90,2
264014,5849270,90,2
264014,4021598,90,2
264014,5950723,90,2
264014,96855,90,2
264014,3120993,90,2
264014,96859,90,2
264014,5950722,90,2
264014,447992,90,2
264014,1313260,90,2
264014,8531389,90,2
264014,2991665,90,2
264014,5896177,90,2
264014,3577344,90,2
264014,2420367,90,2
264014,3683674,90,2
264014,3338827,90,2
264014,1610710,90,2
264014,331933,90,2
264014,684618,90,2
264014,1610711,90,2
264014,5063309,90,2
264014,8502491,90,2
264014,5950724,90,2
264014,6105566,90,2
264014,5950719,90,2
264014,4834545,90,2
264014,4125993,90,2
264014,3780879,90,2
264014,5635519,85,2
264014,3720137,85,2
264014,473960,85,2
264014,4125994,85,2
264014,331935,85,2
264014,1610712,80,2
264014,276903,80,2
264014,5583426,80,1
264014,7317297,80,1
264014,8531391,80,1
264014,4018139,80,1
264014,3764482,75,1
264014,5104401,75,1
264014,3585842,70,1
264014,3201487,70,1
264014,1610713,70,1
264014,340485,70,1
264014,3338823,70,1
264014,8623794,65,1
264014,1610709,60,1
264014,96856,60,1
264014,5386314,60,1
264014,5950725,60,1
264014,5063302,60,1
264014,4018134,60,1
264014,8193533,60,1
264014,1610708,60,1
264014,3215992,60,1
264014,4615176,50,1
264014,5386309,40,1
264014,8310921,40,1
264014,5587285,40,1
264014,2438164,90,0
264014,1697966,90,0
264014,1444280,90,0
264014,4425760,85,0
104861,459676,95,2
104861,6351571,95,2
104861,8495099,95,2
104861,5703400,95,2
104861,8546162,95,2
104861,5150431,95,2
104861,629278,95,2
104861,146170,95,2
104861,1046334,95,2
104861,6241793,95,2
104861,2377050,95,2
104861,2958133,95,2
104861,459675,90,2
104861,5864693,90,2
104861,1304632,90,2
104861,5248340,90,2
104861,5801822,90,2
104861,2600385,90,2
104861,8516149,90,2
104861,5864689,90,2
104861,5248341,90,2
104861,8546159,90,2
104861,629274,90,2
104861,5688417,90,2
104861,1313687,90,2
104861,5150438,90,2
104861,5836442,90,2
104861,2916636,90,2
104861,125332,90,2
104861,4019224,90,2
104861,6704672,85,2
104861,1017092,85,2
104861,1948963,85,2
104861,8259116,85,2
104861,2158194,85,2
104861,7506028,85,2
104861,5688416,85,2
104861,6187055,85,2
104861,2958127,85,2
104861,6200737,85,2
104861,3925933,80,2
104861,7506026,80,2
104861,6585554,80,2
104861,715676,80,2
104861,5667474,0,2
104861,6653676,80,1
104861,6200735,80,1
104861,7204477,75,1
104861,7186729,75,1
104861,5110656,75,1
104861,5703401,70,1
104861,1811410,70,1
104861,8138536,70,1
104861,8400531,70,1
104861,6391586,70,1
104861,4563275,70,1
104861,1995989,65,1
104861,146178,65,1
104861,6056677,65,1
104861,409268,60,1
104861,314919,60,1
104861,6436838,60,1
104861,5073463,60,1
104861,4717134,60,1
104861,7666364,60,1
104861,2958131,60,1
104861,6788423,60,1
104861,1424216,60,1
104861,7462393,60,1
104861,5688420,60,1
104861,1017085,60,1
104861,6156641,60,1
104861,5688415,55,1
104861,6658615,50,1
104861,8141081,50,1
104861,5379458,50,1
104861,4961345,50,1
104861,5670527,50,1
104861,672931,50,1
104861,8260037,50,1
104861,6566321,45,1
104861,8260035,40,1
104861,6202527,40,1
104861,7817767,25,1
104861,8131235,20,1
104861,8546679,15,1
104861,3928196,99,0
104861,4930174,99,0
104861,5598961,95,0
104861,1365744,95,0
104861,5778133,95,0
104861,5101716,95,0
104861,4197096,90,0
104861,1313691,90,0
104861,5607729,90,0
104861,6518057,90,0
104861,2471336,90,0
104861,3915516,85,0
104861,5405670,70,0
104861,4350441,0,0
130510,799647,95,2
130510,8612906,95,2
130510,1494936,95,2
130510,8612909,95,2
130510,1494935,95,2
130510,8612904,95,2
130510,4022904,95,2
130510,1494939,95,2
130510,2174992,95,2
130510,2862522,95,2
130510,5685711,95,2
130510,6621100,95,2
130510,5685710,95,2
130510,6881820,95,2
130510,4022905,95,2
130510,5930011,95,2
130510,1799013,95,2
130510,7464751,95,2
130510,8612903,90,2
130510,1494938,90,2
130510,996732,90,2
130510,8612910,90,2
130510,8612902,90,2
130510,1494930,90,2
130510,4022909,90,2
130510,7203252,90,2
130510,3163980,90,2
130510,2862518,90,2
130510,4022902,90,2
130510,2490145,90,2
130510,2881563,90,2
130510,2407055,90,2
130510,3923091,90,2
130510,6815300,85,2
130510,7501558,85,2
130510,7479905,85,2
130510,8514425,80,2
130510,1494931,80,2
130510,2862515,80,2
130510,1494932,75,2
130510,6035035,90,1
130510,1481524,85,1
130510,996740,80,1
130510,5685706,80,1
130510,1110766,75,1
130510,6763277,75,1
130510,7125239,70,1
130510,1159414,70,1
130510,1494933,70,1
130510,2589317,70,1
130510,3913778,70,1
130510,1881840,70,1
130510,6183638,60,1
130510,7501557,60,1
130510,1494937,60,1
130510,6881821,60,1
130510,6172269,50,1
130510,2420310,50,1
130510,7001677,50,1
130510,7603931,100,0
130510,7001679,100,0
130510,3995677,99,0
130510,2961568,99,0
130510,2490150,99,0
130510,6542823,99,0
130510,7997887,99,0
130510,6542827,99,0
130510,7501563,95,0
130510,6881818,95,0
130510,5415276,95,0
130510,8095118,95,0
130510,4528805,95,0
130510,566525,95,0
130510,440983,95,0
130510,2346969,95,0
130510,5930015,95,0
130510,348429,95,0
130510,815703,95,0
130510,7529548,95,0
130510,6486232,90,0
130510,4189500,90,0
130510,2079375,90,0
130510,5930010,90,0
130510,5930018,90,0
130510,5685708,90,0
130510,5685704,90,0
130510,7708723,90,0
130510,7696346,90,0
130510,7298862,90,0
130510,7777478,90,0
130510,4528808,90,0
130510,7777480,90,0
130510,7792405,90,0
130510,5930013,90,0
130510,2079377,80,0
130510,4089773,80,0
130510,8612905,80,0
130510,1047769,50,0
130510,5791683,0,0
130510,2589323,0,0
1114819,1724520,95,2
1114819,8022280,95,2
1114819,3781418,95,2
1114819,8754397,95,2
1114819,1419798,95,2
1114819,785028,95,2
1114819,3906952,95,2
1114819,8508255,95,2
1114819,1315993,95,2
1114819,5019832,95,2
1114819,1738242,95,2
1114819,8115435,95,2
1114819,8625086,95,2
1114819,7156443,95,2
1114819,3781419,95,2
1114819,8115703,95,2
1114819,2590455,95,2
1114819,8321012,95,2
1114819,988369,95,2
1114819,8115706,95,2
1114819,3144706,95,2
1114819,8024894,95,2
1114819,988373,90,2
1114819,4890560,90,2
1114819,6941478,90,2
1114819,785027,90,2
1114819,1315998,90,2
1114819,8115440,90,2
1114819,5628952,90,2
1114819,8088111,90,2
1114819,1419801,90,2
1114819,8115434,90,2
1114819,6900773,90,2
1114819,8754398,90,2
1114819,8096824,90,2
1114819,5165249,90,2
1114819,8754403,90,2
1114819,7803429,90,2
1114819,1851540,90,2
1114819,8336232,90,2
1114819,1009500,90,2
1114819,2831393,90,2
1114819,8115439,90,2
1114819,6900769,90,2
1114819,694735,90,2
1114819,1852066,90,2
1114819,1315994,90,2
1114819,988370,90,2
1114819,3906954,90,2
1114819,344350,90,2
1114819,8579830,90,2
1114819,8579832,90,2
1114819,2926432,90,2
1114819,6900774,90,2
1114819,5156171,90,2
1114819,255279,90,2
1114819,812436,90,2
1114819,783080,90,2
1114819,1625836,90,2
1114819,6202321,90,2
1114819,5363582,90,2
1114819,461344,90,2
1114819,6951105,90,2
1114819,2590453,85,2
1114819,862869,85,2
1114819,3353671,85,2
1114819,988378,80,2
1114819,1724528,80,2
